,pitch_name,player_name,release_speed,release_spin_rate,spin_axis
6207,Sinker,"Woodruff, Brandon",95.2,2195.0,206.0
6208,4-Seam Fastball,"Woodruff, Brandon",96.2,2449.0,206.0
6209,Slider,"Woodruff, Brandon",89.2,2475.0,145.0
6210,4-Seam Fastball,"Woodruff, Brandon",96.8,2239.0,210.0
6211,4-Seam Fastball,"Woodruff, Brandon",96.0,2244.0,207.0
6212,4-Seam Fastball,"Woodruff, Brandon",95.8,2235.0,205.0
6213,Curveball,"Woodruff, Brandon",84.8,2468.0,32.0
6214,Sinker,"Woodruff, Brandon",95.2,2265.0,202.0
6215,4-Seam Fastball,"Woodruff, Brandon",95.8,2376.0,204.0
6216,Sinker,"Woodruff, Brandon",96.7,2158.0,207.0
6217,Curveball,"Woodruff, Brandon",83.8,2553.0,29.0
6218,Curveball,"Woodruff, Brandon",82.7,2464.0,26.0
6219,Slider,"Woodruff, Brandon",87.8,2321.0,122.0
6220,4-Seam Fastball,"Woodruff, Brandon",96.6,2350.0,207.0
6221,Curveball,"Woodruff, Brandon",85.1,2600.0,28.0
6222,Sinker,"Woodruff, Brandon",97.5,2255.0,204.0
6223,Curveball,"Woodruff, Brandon",83.4,2494.0,38.0
6224,4-Seam Fastball,"Woodruff, Brandon",96.9,2274.0,208.0
6225,4-Seam Fastball,"Woodruff, Brandon",97.3,2415.0,203.0
6226,Sinker,"Woodruff, Brandon",95.9,2179.0,206.0
6227,4-Seam Fastball,"Woodruff, Brandon",98.1,2359.0,206.0
6228,4-Seam Fastball,"Woodruff, Brandon",96.8,2391.0,204.0
6229,4-Seam Fastball,"Woodruff, Brandon",96.1,2332.0,205.0
6230,Changeup,"Woodruff, Brandon",87.2,1948.0,220.0
6231,4-Seam Fastball,"Woodruff, Brandon",96.7,2382.0,206.0
6232,Sinker,"Woodruff, Brandon",95.5,2214.0,208.0
6233,4-Seam Fastball,"Woodruff, Brandon",96.0,2324.0,207.0
6234,4-Seam Fastball,"Woodruff, Brandon",96.5,2446.0,204.0
6235,Changeup,"Woodruff, Brandon",85.6,1994.0,221.0
6236,4-Seam Fastball,"Woodruff, Brandon",96.1,2406.0,204.0
6237,4-Seam Fastball,"Woodruff, Brandon",94.8,2308.0,206.0
6238,Changeup,"Woodruff, Brandon",85.4,2054.0,217.0
6239,4-Seam Fastball,"Woodruff, Brandon",96.2,2374.0,208.0
6240,4-Seam Fastball,"Woodruff, Brandon",95.8,2269.0,205.0
6241,Sinker,"Woodruff, Brandon",95.7,2304.0,217.0
6242,Changeup,"Woodruff, Brandon",86.6,2104.0,223.0
6243,Sinker,"Woodruff, Brandon",94.5,2268.0,203.0
6244,Sinker,"Woodruff, Brandon",96.0,2377.0,209.0
6245,Changeup,"Woodruff, Brandon",87.7,2084.0,227.0
6246,Slider,"Woodruff, Brandon",89.7,2389.0,168.0
6247,Sinker,"Woodruff, Brandon",96.7,2158.0,212.0
6248,4-Seam Fastball,"Woodruff, Brandon",95.6,2403.0,204.0
6249,Sinker,"Woodruff, Brandon",95.9,2269.0,212.0
6250,Changeup,"Woodruff, Brandon",84.4,2103.0,222.0
6251,Sinker,"Woodruff, Brandon",95.4,2286.0,208.0
6252,Slider,"Woodruff, Brandon",87.6,2383.0,181.0
6253,4-Seam Fastball,"Woodruff, Brandon",95.4,2323.0,201.0
6254,Curveball,"Woodruff, Brandon",84.1,2465.0,28.0
6255,Sinker,"Woodruff, Brandon",94.2,2086.0,207.0
6256,Changeup,"Woodruff, Brandon",85.3,2125.0,226.0
6257,Sinker,"Woodruff, Brandon",95.7,2252.0,202.0
6258,Changeup,"Woodruff, Brandon",85.6,2106.0,225.0
6259,4-Seam Fastball,"Woodruff, Brandon",95.6,2316.0,206.0
6260,Changeup,"Woodruff, Brandon",86.3,2124.0,225.0
6261,4-Seam Fastball,"Woodruff, Brandon",95.2,2356.0,207.0
6262,4-Seam Fastball,"Woodruff, Brandon",95.1,2363.0,210.0
6263,Curveball,"Woodruff, Brandon",83.8,2482.0,20.0
6264,4-Seam Fastball,"Woodruff, Brandon",94.3,2288.0,203.0
6265,Slider,"Woodruff, Brandon",87.7,2295.0,177.0
6266,4-Seam Fastball,"Woodruff, Brandon",95.7,2416.0,211.0
6267,Changeup,"Woodruff, Brandon",85.1,1935.0,221.0
6268,4-Seam Fastball,"Woodruff, Brandon",95.8,2342.0,202.0
6269,Changeup,"Woodruff, Brandon",86.7,1960.0,225.0
6270,4-Seam Fastball,"Woodruff, Brandon",95.9,2286.0,203.0
6271,4-Seam Fastball,"Woodruff, Brandon",96.3,2382.0,207.0
6272,Changeup,"Woodruff, Brandon",85.1,1935.0,222.0
6273,Sinker,"Woodruff, Brandon",96.0,2256.0,208.0
6274,Slider,"Woodruff, Brandon",88.3,2355.0,175.0
6275,4-Seam Fastball,"Woodruff, Brandon",95.2,2381.0,197.0
6276,Slider,"Woodruff, Brandon",88.1,2317.0,180.0
6277,Slider,"Woodruff, Brandon",89.7,2348.0,194.0
6278,Curveball,"Woodruff, Brandon",83.4,2405.0,32.0
6279,Sinker,"Woodruff, Brandon",94.5,1899.0,285.0
6281,Sinker,"Woodruff, Brandon",94.2,1500.0,225.0
6282,Sinker,"Woodruff, Brandon",95.6,2311.0,204.0
6283,Sinker,"Woodruff, Brandon",93.9,2199.0,206.0
6284,Slider,"Woodruff, Brandon",88.8,2350.0,175.0
6285,Curveball,"Woodruff, Brandon",84.5,2553.0,43.0
6286,Sinker,"Woodruff, Brandon",94.8,2240.0,212.0
6287,4-Seam Fastball,"Woodruff, Brandon",95.0,2358.0,200.0
6288,Sinker,"Woodruff, Brandon",94.9,2261.0,208.0
6289,Changeup,"Woodruff, Brandon",83.1,1829.0,215.0
6290,Changeup,"Woodruff, Brandon",83.9,1964.0,220.0
6291,Changeup,"Woodruff, Brandon",85.3,1972.0,229.0
6292,Sinker,"Woodruff, Brandon",95.3,2238.0,210.0
6293,4-Seam Fastball,"Woodruff, Brandon",95.4,2362.0,209.0
6294,Slider,"Woodruff, Brandon",88.5,2349.0,143.0
6295,Slider,"Woodruff, Brandon",87.8,2292.0,121.0
6296,Sinker,"Woodruff, Brandon",95.1,2267.0,209.0
6297,Curveball,"Woodruff, Brandon",82.0,2515.0,29.0
6298,Sinker,"Woodruff, Brandon",96.8,2386.0,212.0
6299,Sinker,"Woodruff, Brandon",95.1,2205.0,205.0
6300,Changeup,"Woodruff, Brandon",86.1,2099.0,226.0
6301,Changeup,"Woodruff, Brandon",85.8,2047.0,224.0
6302,Curveball,"Woodruff, Brandon",83.4,2429.0,30.0
6303,Changeup,"Woodruff, Brandon",86.0,2142.0,222.0
6304,Sinker,"Woodruff, Brandon",94.9,2269.0,203.0
6305,Changeup,"Woodruff, Brandon",86.1,1990.0,223.0
6306,Sinker,"Woodruff, Brandon",95.7,2345.0,208.0
6307,Sinker,"Woodruff, Brandon",95.4,2286.0,208.0
6308,Slider,"Woodruff, Brandon",89.5,2445.0,182.0
6309,Slider,"Woodruff, Brandon",88.8,2385.0,178.0
6310,4-Seam Fastball,"Woodruff, Brandon",96.4,2337.0,210.0
6311,4-Seam Fastball,"Woodruff, Brandon",94.8,2314.0,202.0
6312,Sinker,"Woodruff, Brandon",95.3,2259.0,207.0
6313,Changeup,"Woodruff, Brandon",83.9,1957.0,223.0
6314,Sinker,"Woodruff, Brandon",95.1,2320.0,206.0
6315,Sinker,"Woodruff, Brandon",95.8,2285.0,202.0
6316,Sinker,"Woodruff, Brandon",94.5,2242.0,210.0
6317,Sinker,"Woodruff, Brandon",94.7,2255.0,209.0
6318,4-Seam Fastball,"Woodruff, Brandon",95.9,2409.0,206.0
6319,4-Seam Fastball,"Woodruff, Brandon",95.5,2312.0,202.0
6320,Slider,"Woodruff, Brandon",88.4,2439.0,164.0
6321,4-Seam Fastball,"Woodruff, Brandon",96.3,2403.0,206.0
6322,Sinker,"Woodruff, Brandon",95.1,2225.0,208.0
6323,Sinker,"Woodruff, Brandon",95.5,2272.0,208.0
6324,Slider,"Woodruff, Brandon",87.9,2463.0,178.0
6325,4-Seam Fastball,"Woodruff, Brandon",96.5,2475.0,203.0
6326,4-Seam Fastball,"Woodruff, Brandon",95.5,2359.0,208.0
6327,4-Seam Fastball,"Woodruff, Brandon",96.1,2370.0,204.0
6328,Curveball,"Woodruff, Brandon",83.1,2371.0,34.0
6329,Sinker,"Woodruff, Brandon",93.5,2291.0,210.0
6330,Sinker,"Woodruff, Brandon",96.5,2230.0,207.0
6331,Changeup,"Woodruff, Brandon",86.4,1904.0,224.0
6332,Sinker,"Woodruff, Brandon",96.3,2204.0,208.0
6333,Sinker,"Woodruff, Brandon",96.1,2389.0,208.0
6334,Sinker,"Woodruff, Brandon",95.2,2332.0,210.0
6335,Changeup,"Woodruff, Brandon",86.7,2060.0,224.0
6336,4-Seam Fastball,"Woodruff, Brandon",96.6,2432.0,205.0
6337,Changeup,"Woodruff, Brandon",87.2,1866.0,229.0
6338,Changeup,"Woodruff, Brandon",86.7,1868.0,226.0
6339,4-Seam Fastball,"Woodruff, Brandon",96.2,2349.0,208.0
6340,4-Seam Fastball,"Woodruff, Brandon",97.0,2416.0,203.0
6341,Changeup,"Woodruff, Brandon",86.1,1788.0,220.0
6342,4-Seam Fastball,"Woodruff, Brandon",95.7,2468.0,207.0
6343,4-Seam Fastball,"Woodruff, Brandon",95.6,2444.0,204.0
6344,Changeup,"Woodruff, Brandon",86.6,2004.0,227.0
6345,4-Seam Fastball,"Woodruff, Brandon",96.6,2307.0,208.0
6346,4-Seam Fastball,"Woodruff, Brandon",96.7,2328.0,210.0
6347,4-Seam Fastball,"Woodruff, Brandon",97.2,2429.0,207.0
6348,Sinker,"Woodruff, Brandon",96.3,2266.0,208.0
6349,Sinker,"Woodruff, Brandon",96.5,2356.0,206.0
6350,Changeup,"Woodruff, Brandon",86.8,1830.0,231.0
6351,Changeup,"Woodruff, Brandon",85.9,1756.0,229.0
6352,4-Seam Fastball,"Woodruff, Brandon",96.6,2380.0,212.0
6353,4-Seam Fastball,"Woodruff, Brandon",97.1,2397.0,214.0
6354,4-Seam Fastball,"Woodruff, Brandon",96.4,2388.0,210.0
6355,4-Seam Fastball,"Woodruff, Brandon",97.0,2247.0,211.0
6356,4-Seam Fastball,"Woodruff, Brandon",96.6,2396.0,211.0
6357,4-Seam Fastball,"Woodruff, Brandon",94.7,2386.0,208.0
6358,Changeup,"Woodruff, Brandon",85.1,1870.0,225.0
6359,4-Seam Fastball,"Woodruff, Brandon",96.2,2349.0,211.0
6360,Curveball,"Woodruff, Brandon",84.2,2501.0,30.0
6361,Changeup,"Woodruff, Brandon",87.5,2041.0,228.0
6362,Changeup,"Woodruff, Brandon",88.5,1902.0,225.0
6363,4-Seam Fastball,"Woodruff, Brandon",97.6,2322.0,214.0
6364,Sinker,"Woodruff, Brandon",97.0,2312.0,209.0
6365,4-Seam Fastball,"Woodruff, Brandon",96.3,2121.0,216.0
6366,Curveball,"Woodruff, Brandon",85.1,2487.0,44.0
6367,Changeup,"Woodruff, Brandon",85.2,1792.0,223.0
6368,Slider,"Woodruff, Brandon",90.1,2435.0,176.0
6369,4-Seam Fastball,"Woodruff, Brandon",97.2,2371.0,212.0
6370,Changeup,"Woodruff, Brandon",86.4,1889.0,229.0
6371,4-Seam Fastball,"Woodruff, Brandon",97.1,2232.0,208.0
6372,Curveball,"Woodruff, Brandon",85.9,2569.0,42.0
6373,Changeup,"Woodruff, Brandon",86.5,1843.0,224.0
6374,Curveball,"Woodruff, Brandon",85.0,2494.0,20.0
6375,4-Seam Fastball,"Woodruff, Brandon",96.3,2380.0,197.0
6376,Slider,"Woodruff, Brandon",89.0,2359.0,126.0
6377,Sinker,"Woodruff, Brandon",96.3,2236.0,211.0
6378,Sinker,"Woodruff, Brandon",95.7,2264.0,209.0
6379,4-Seam Fastball,"Woodruff, Brandon",96.3,2343.0,211.0
6380,Sinker,"Woodruff, Brandon",96.3,2242.0,206.0
6381,Changeup,"Woodruff, Brandon",87.8,1929.0,233.0
6382,4-Seam Fastball,"Woodruff, Brandon",95.8,2475.0,206.0
6383,4-Seam Fastball,"Woodruff, Brandon",96.1,2434.0,206.0
6384,Curveball,"Woodruff, Brandon",84.6,2674.0,35.0
6385,Curveball,"Woodruff, Brandon",82.8,2411.0,44.0
6386,4-Seam Fastball,"Woodruff, Brandon",97.0,2374.0,206.0
6387,Changeup,"Woodruff, Brandon",86.0,1920.0,223.0
6388,Changeup,"Woodruff, Brandon",85.3,1812.0,227.0
6389,Changeup,"Woodruff, Brandon",85.2,1751.0,229.0
6390,Sinker,"Woodruff, Brandon",95.1,2225.0,210.0
6391,4-Seam Fastball,"Woodruff, Brandon",95.8,2356.0,210.0
6392,Changeup,"Woodruff, Brandon",86.1,1914.0,228.0
6393,Curveball,"Woodruff, Brandon",84.2,2622.0,33.0
6394,4-Seam Fastball,"Woodruff, Brandon",95.9,2386.0,209.0
6395,4-Seam Fastball,"Woodruff, Brandon",95.0,2392.0,209.0
6396,Sinker,"Woodruff, Brandon",94.6,2376.0,205.0
6397,Slider,"Woodruff, Brandon",89.3,2411.0,190.0
6398,4-Seam Fastball,"Woodruff, Brandon",95.6,2286.0,206.0
6399,Changeup,"Woodruff, Brandon",85.7,1895.0,222.0
6400,Changeup,"Woodruff, Brandon",86.8,1992.0,225.0
6401,4-Seam Fastball,"Woodruff, Brandon",95.7,2421.0,201.0
6402,Sinker,"Woodruff, Brandon",95.0,2155.0,210.0
6403,4-Seam Fastball,"Woodruff, Brandon",96.9,2345.0,206.0
6404,Slider,"Woodruff, Brandon",89.6,2418.0,166.0
6405,Sinker,"Woodruff, Brandon",95.0,2278.0,207.0
6406,4-Seam Fastball,"Woodruff, Brandon",97.2,2399.0,212.0
6407,Slider,"Woodruff, Brandon",90.3,2412.0,182.0
6408,Slider,"Woodruff, Brandon",89.5,2378.0,176.0
6409,Curveball,"Woodruff, Brandon",84.0,2504.0,37.0
6410,Slider,"Woodruff, Brandon",89.7,2429.0,168.0
6411,Curveball,"Woodruff, Brandon",83.7,2556.0,46.0
6412,Sinker,"Woodruff, Brandon",95.4,2312.0,207.0
6413,Changeup,"Woodruff, Brandon",85.5,1969.0,228.0
6414,4-Seam Fastball,"Woodruff, Brandon",95.1,2344.0,208.0
6415,4-Seam Fastball,"Woodruff, Brandon",96.6,2351.0,210.0
6416,4-Seam Fastball,"Woodruff, Brandon",96.1,2387.0,211.0
6417,Changeup,"Woodruff, Brandon",85.6,2140.0,224.0
6418,Curveball,"Woodruff, Brandon",85.1,2560.0,43.0
6419,Slider,"Woodruff, Brandon",91.1,2483.0,183.0
6420,4-Seam Fastball,"Woodruff, Brandon",96.1,2391.0,214.0
6421,4-Seam Fastball,"Woodruff, Brandon",96.0,2386.0,208.0
6422,4-Seam Fastball,"Woodruff, Brandon",96.6,2461.0,212.0
6423,4-Seam Fastball,"Woodruff, Brandon",95.9,2406.0,210.0
6424,Sinker,"Woodruff, Brandon",94.6,2333.0,211.0
6425,Curveball,"Woodruff, Brandon",84.0,2467.0,38.0
6426,4-Seam Fastball,"Woodruff, Brandon",95.9,2335.0,208.0
6427,Changeup,"Woodruff, Brandon",85.7,2019.0,216.0
6428,Changeup,"Woodruff, Brandon",85.7,2142.0,222.0
6429,Changeup,"Woodruff, Brandon",85.1,2073.0,223.0
6430,Sinker,"Woodruff, Brandon",92.9,2170.0,211.0
6431,Changeup,"Woodruff, Brandon",82.7,1970.0,214.0
6432,Slider,"Woodruff, Brandon",88.4,2311.0,190.0
6433,Curveball,"Woodruff, Brandon",83.5,2445.0,31.0
6434,Sinker,"Woodruff, Brandon",94.7,2232.0,203.0
6435,Sinker,"Woodruff, Brandon",94.4,2232.0,205.0
6436,Sinker,"Woodruff, Brandon",93.8,2264.0,206.0
6437,Curveball,"Woodruff, Brandon",82.8,2521.0,27.0
6438,Sinker,"Woodruff, Brandon",96.0,2282.0,202.0
6439,Changeup,"Woodruff, Brandon",85.2,2063.0,215.0
6440,4-Seam Fastball,"Woodruff, Brandon",96.0,2436.0,203.0
6441,4-Seam Fastball,"Woodruff, Brandon",95.6,2380.0,203.0
6442,Sinker,"Woodruff, Brandon",95.7,2194.0,201.0
6443,4-Seam Fastball,"Woodruff, Brandon",95.3,2176.0,203.0
6444,Slider,"Woodruff, Brandon",88.5,2343.0,157.0
6445,Slider,"Woodruff, Brandon",88.2,2461.0,104.0
6446,4-Seam Fastball,"Woodruff, Brandon",96.0,2320.0,207.0
6447,Curveball,"Woodruff, Brandon",82.8,2483.0,33.0
6448,Changeup,"Woodruff, Brandon",86.2,1918.0,224.0
6449,4-Seam Fastball,"Woodruff, Brandon",96.8,2385.0,205.0
6450,Curveball,"Woodruff, Brandon",82.6,2537.0,43.0
6451,Sinker,"Woodruff, Brandon",95.0,2292.0,204.0
6452,Changeup,"Woodruff, Brandon",86.2,1935.0,221.0
6453,Curveball,"Woodruff, Brandon",81.1,2464.0,30.0
6454,Sinker,"Woodruff, Brandon",93.9,2232.0,203.0
6455,Sinker,"Woodruff, Brandon",94.0,2048.0,210.0
6456,4-Seam Fastball,"Woodruff, Brandon",94.5,2290.0,211.0
6457,Sinker,"Woodruff, Brandon",93.7,2198.0,202.0
6458,Curveball,"Woodruff, Brandon",84.2,2435.0,28.0
6459,Slider,"Woodruff, Brandon",88.6,2437.0,179.0
6460,Changeup,"Woodruff, Brandon",86.0,2022.0,224.0
6461,Changeup,"Woodruff, Brandon",85.9,2010.0,217.0
6462,4-Seam Fastball,"Woodruff, Brandon",94.9,2270.0,204.0
6463,Sinker,"Woodruff, Brandon",95.2,2279.0,208.0
6464,4-Seam Fastball,"Woodruff, Brandon",94.2,2224.0,206.0
6465,Changeup,"Woodruff, Brandon",86.1,2089.0,222.0
6466,Changeup,"Woodruff, Brandon",85.8,2079.0,220.0
6467,Sinker,"Woodruff, Brandon",96.3,2360.0,210.0
6468,Slider,"Woodruff, Brandon",89.9,2333.0,176.0
6469,4-Seam Fastball,"Woodruff, Brandon",95.5,2347.0,206.0
6470,4-Seam Fastball,"Woodruff, Brandon",95.1,2286.0,203.0
6471,Changeup,"Woodruff, Brandon",85.2,2128.0,218.0
6472,Sinker,"Woodruff, Brandon",94.7,2261.0,205.0
6473,Curveball,"Woodruff, Brandon",82.1,2647.0,32.0
6474,Curveball,"Woodruff, Brandon",81.8,2447.0,41.0
6475,Changeup,"Woodruff, Brandon",85.0,1871.0,223.0
6476,Curveball,"Woodruff, Brandon",81.6,2479.0,30.0
6477,Sinker,"Woodruff, Brandon",94.6,2277.0,207.0
6478,4-Seam Fastball,"Woodruff, Brandon",96.0,2314.0,207.0
6479,Slider,"Woodruff, Brandon",88.8,2536.0,140.0
6480,Sinker,"Woodruff, Brandon",94.9,2249.0,205.0
6481,Sinker,"Woodruff, Brandon",94.3,2371.0,206.0
6482,Changeup,"Woodruff, Brandon",87.5,2157.0,221.0
6483,4-Seam Fastball,"Woodruff, Brandon",95.5,2295.0,207.0
6484,4-Seam Fastball,"Woodruff, Brandon",95.3,2274.0,201.0
6485,Changeup,"Woodruff, Brandon",86.8,2138.0,221.0
6486,Sinker,"Woodruff, Brandon",95.5,2383.0,205.0
6487,Sinker,"Woodruff, Brandon",94.0,2187.0,212.0
6488,4-Seam Fastball,"Woodruff, Brandon",95.3,2297.0,206.0
6489,4-Seam Fastball,"Woodruff, Brandon",95.0,2296.0,203.0
6490,Sinker,"Woodruff, Brandon",94.2,2237.0,206.0
6491,Curveball,"Woodruff, Brandon",84.1,2548.0,28.0
6492,4-Seam Fastball,"Woodruff, Brandon",95.4,2378.0,203.0
6493,Sinker,"Woodruff, Brandon",95.7,2297.0,204.0
6494,Changeup,"Woodruff, Brandon",85.3,1983.0,221.0
6495,Sinker,"Woodruff, Brandon",94.2,2221.0,201.0
6496,Changeup,"Woodruff, Brandon",84.9,2057.0,215.0
6497,Changeup,"Woodruff, Brandon",85.6,2047.0,219.0
6498,Changeup,"Woodruff, Brandon",86.2,2078.0,222.0
6499,4-Seam Fastball,"Woodruff, Brandon",96.1,2358.0,207.0
6500,Changeup,"Woodruff, Brandon",87.0,2038.0,221.0
6501,4-Seam Fastball,"Woodruff, Brandon",96.1,2433.0,207.0
6502,Sinker,"Woodruff, Brandon",96.2,2284.0,205.0
6503,Sinker,"Woodruff, Brandon",96.1,2319.0,205.0
6504,4-Seam Fastball,"Woodruff, Brandon",95.2,2386.0,200.0
6505,Changeup,"Woodruff, Brandon",86.6,2064.0,218.0
6506,4-Seam Fastball,"Woodruff, Brandon",93.5,2401.0,198.0
6507,4-Seam Fastball,"Woodruff, Brandon",95.2,2431.0,200.0
6508,Sinker,"Woodruff, Brandon",96.4,2352.0,205.0
6509,4-Seam Fastball,"Woodruff, Brandon",96.6,2362.0,207.0
6510,Sinker,"Woodruff, Brandon",94.8,2250.0,204.0
6511,Slider,"Woodruff, Brandon",89.0,2556.0,168.0
6512,Slider,"Woodruff, Brandon",89.3,2563.0,160.0
6513,4-Seam Fastball,"Woodruff, Brandon",96.6,2536.0,205.0
6514,Curveball,"Woodruff, Brandon",83.8,2596.0,35.0
6515,4-Seam Fastball,"Woodruff, Brandon",95.9,2434.0,202.0
6516,4-Seam Fastball,"Woodruff, Brandon",95.1,2307.0,205.0
6517,Curveball,"Woodruff, Brandon",82.2,2451.0,45.0
6518,Sinker,"Woodruff, Brandon",94.3,2336.0,208.0
6519,Sinker,"Woodruff, Brandon",95.5,2350.0,209.0
6520,Slider,"Woodruff, Brandon",86.9,2476.0,116.0
6521,Curveball,"Woodruff, Brandon",83.0,2653.0,35.0
6522,Slider,"Woodruff, Brandon",87.3,2471.0,130.0
6523,Changeup,"Woodruff, Brandon",86.3,1787.0,216.0
6524,Changeup,"Woodruff, Brandon",86.4,1799.0,219.0
6525,4-Seam Fastball,"Woodruff, Brandon",93.3,2264.0,204.0
6526,Curveball,"Woodruff, Brandon",82.9,2549.0,39.0
6527,Sinker,"Woodruff, Brandon",93.1,2236.0,199.0
6528,Curveball,"Woodruff, Brandon",83.3,2578.0,37.0
6529,Changeup,"Woodruff, Brandon",84.7,1951.0,221.0
6530,4-Seam Fastball,"Woodruff, Brandon",94.8,2401.0,207.0
6531,4-Seam Fastball,"Woodruff, Brandon",95.0,2423.0,205.0
6532,Changeup,"Woodruff, Brandon",85.9,1836.0,222.0
6533,4-Seam Fastball,"Woodruff, Brandon",94.6,2434.0,204.0
6534,4-Seam Fastball,"Woodruff, Brandon",95.3,2432.0,207.0
6535,Sinker,"Woodruff, Brandon",95.1,2367.0,200.0
6536,Changeup,"Woodruff, Brandon",83.7,1693.0,217.0
6537,4-Seam Fastball,"Woodruff, Brandon",95.9,2449.0,204.0
6538,Slider,"Woodruff, Brandon",89.7,2519.0,166.0
6539,Curveball,"Woodruff, Brandon",81.9,2485.0,35.0
6540,4-Seam Fastball,"Woodruff, Brandon",96.3,2373.0,211.0
6541,Changeup,"Woodruff, Brandon",87.2,1829.0,224.0
6542,Sinker,"Woodruff, Brandon",96.6,2328.0,207.0
6543,4-Seam Fastball,"Woodruff, Brandon",94.8,2340.0,208.0
6544,4-Seam Fastball,"Woodruff, Brandon",95.5,2337.0,203.0
6545,Curveball,"Woodruff, Brandon",83.1,2583.0,41.0
6546,Slider,"Woodruff, Brandon",89.0,2512.0,173.0
6547,Slider,"Woodruff, Brandon",89.1,2523.0,139.0
6548,4-Seam Fastball,"Woodruff, Brandon",96.2,2492.0,206.0
6549,Changeup,"Woodruff, Brandon",86.3,1936.0,226.0
6550,4-Seam Fastball,"Woodruff, Brandon",94.8,2427.0,212.0
6551,Sinker,"Woodruff, Brandon",95.2,2314.0,208.0
6552,Sinker,"Woodruff, Brandon",94.5,2230.0,204.0
6553,4-Seam Fastball,"Woodruff, Brandon",94.3,2305.0,205.0
6554,Sinker,"Woodruff, Brandon",94.5,2433.0,203.0
6555,Sinker,"Woodruff, Brandon",94.5,2333.0,205.0
6556,4-Seam Fastball,"Woodruff, Brandon",94.2,2356.0,205.0
6557,Sinker,"Woodruff, Brandon",95.0,2377.0,202.0
6558,Changeup,"Woodruff, Brandon",84.6,1917.0,221.0
6559,4-Seam Fastball,"Woodruff, Brandon",95.0,2434.0,201.0
6560,Slider,"Woodruff, Brandon",89.5,2621.0,167.0
6561,4-Seam Fastball,"Woodruff, Brandon",96.0,2416.0,197.0
6562,Sinker,"Woodruff, Brandon",95.7,2354.0,207.0
6563,Curveball,"Woodruff, Brandon",83.9,2614.0,43.0
6564,Curveball,"Woodruff, Brandon",83.3,2527.0,39.0
6565,Changeup,"Woodruff, Brandon",85.5,1833.0,222.0
6566,Sinker,"Woodruff, Brandon",94.0,2240.0,200.0
6567,4-Seam Fastball,"Woodruff, Brandon",95.4,2400.0,207.0
6568,4-Seam Fastball,"Woodruff, Brandon",95.4,2241.0,204.0
6569,Changeup,"Woodruff, Brandon",85.2,1942.0,227.0
6570,Curveball,"Woodruff, Brandon",83.6,2527.0,28.0
6571,Sinker,"Woodruff, Brandon",95.7,2327.0,209.0
6572,4-Seam Fastball,"Woodruff, Brandon",95.9,2390.0,210.0
6573,Sinker,"Woodruff, Brandon",95.9,2327.0,205.0
6574,Sinker,"Woodruff, Brandon",94.7,2292.0,201.0
6575,Sinker,"Woodruff, Brandon",95.2,2222.0,211.0
6576,4-Seam Fastball,"Woodruff, Brandon",95.5,2367.0,208.0
6577,4-Seam Fastball,"Woodruff, Brandon",95.3,2392.0,212.0
6578,Curveball,"Woodruff, Brandon",83.4,2589.0,42.0
6579,Changeup,"Woodruff, Brandon",86.8,1973.0,222.0
6580,Sinker,"Woodruff, Brandon",94.4,2303.0,207.0
6581,Curveball,"Woodruff, Brandon",84.0,2563.0,33.0
6582,Sinker,"Woodruff, Brandon",95.7,2286.0,207.0
6583,4-Seam Fastball,"Woodruff, Brandon",96.1,2418.0,200.0
6584,Changeup,"Woodruff, Brandon",87.6,1811.0,227.0
6585,Sinker,"Woodruff, Brandon",95.5,2379.0,207.0
6586,Slider,"Woodruff, Brandon",89.4,2477.0,149.0
6587,Curveball,"Woodruff, Brandon",84.1,2469.0,40.0
6588,Slider,"Woodruff, Brandon",91.1,2480.0,174.0
6589,4-Seam Fastball,"Woodruff, Brandon",95.9,2331.0,207.0
6590,Sinker,"Woodruff, Brandon",95.4,2278.0,209.0
6591,Changeup,"Woodruff, Brandon",85.1,1898.0,224.0
6592,Curveball,"Woodruff, Brandon",82.1,2511.0,30.0
6593,Slider,"Woodruff, Brandon",87.5,2461.0,135.0
6594,4-Seam Fastball,"Woodruff, Brandon",96.0,2325.0,205.0
6595,4-Seam Fastball,"Woodruff, Brandon",94.9,2279.0,203.0
6596,Sinker,"Woodruff, Brandon",94.6,2228.0,203.0
6597,Sinker,"Woodruff, Brandon",96.3,2318.0,205.0
6598,4-Seam Fastball,"Woodruff, Brandon",97.0,2459.0,210.0
6599,4-Seam Fastball,"Woodruff, Brandon",95.9,2301.0,214.0
6600,Slider,"Woodruff, Brandon",88.6,2523.0,116.0
6601,4-Seam Fastball,"Woodruff, Brandon",95.7,2273.0,215.0
6602,4-Seam Fastball,"Woodruff, Brandon",94.9,2330.0,206.0
6603,Sinker,"Woodruff, Brandon",95.3,2325.0,208.0
6604,Changeup,"Woodruff, Brandon",87.3,1983.0,226.0
6605,Sinker,"Woodruff, Brandon",94.8,2241.0,208.0
6606,Curveball,"Woodruff, Brandon",83.3,2462.0,33.0
6607,Curveball,"Woodruff, Brandon",83.4,2520.0,44.0
6608,4-Seam Fastball,"Woodruff, Brandon",96.0,2337.0,205.0
6609,4-Seam Fastball,"Woodruff, Brandon",96.3,2395.0,212.0
6610,4-Seam Fastball,"Woodruff, Brandon",95.0,2360.0,207.0
6611,4-Seam Fastball,"Woodruff, Brandon",94.5,2276.0,209.0
